,year,marathon_name,participant_count
10926,2021,Running Grand Prix Goodwood Motor Circuit Marathon,73
10927,2021,Surrey Hills Challenge,39
10928,2021,Akron Marathon,675
10929,2021,American Birkebeiner Trail Run,57
10930,2021,Armed Services Marathon (prev. Oktoberfest Marathon),27
10931,2021,Belleville Main Street Marathon,91
10932,2021,Ely Marathon,125
10933,2021,Fargo Marathon,838
10934,2021,Jackson Hole Marathon,159
10935,2021,JailBreak Marathon,49
10936,2021,Martha's Vineyard Marathon,117
10937,2021,Monument Marathon,49
10938,2021,New Forest Marathon,229
10939,2021,Priest Lake Marathon,25
10940,2021,The Albuquerque Marathon,204
10941,2021,The Grand Lake Marathon,103
10942,2021,The Hungerford Games Marathon,26
10943,2021,Apple Tree Marathon,69
10944,2021,Avenue of the Giants Marathon,162
10945,2021,Calgary Marathon,664
10946,2021,Colorado Fall Equinox Marathon,78
10947,2021,Dutchess County Classic Marathon,71
10948,2021,Fox Cities Marathon,417
10949,2021,Fox Valley Marathon,174
10950,2021,Honest Abe Trail Run Marathon,6
10951,2021,Long Island Marathon,295
10952,2021,Montana Marathon,87
10953,2021,Omaha Marathon,100
10954,2021,Rutland Marathon,150
10955,2021,The Purbeck Marathon,59
10956,2021,The San Francisco Marathon,3181
10957,2021,All-Out Fallfest Marathon,21
10958,2021,Bismarck Marathon,145
10959,2021,Center of the Nation Marathon - Montana,32
10960,2021,Devil After Dark Marathon,18
10961,2021,Equinox Marathon,335
10962,2021,Famous Idaho Potato Marathon,75
10963,2021,Huntsville Utah Marathon,241
10964,2021,Logan Marathon,147
10965,2021,Monster Trail Marathon,9
10966,2021,Odyssey Trail Marathon,32
10967,2021,Pacific Northwest Marathon,38
10968,2021,That Dam Hill Marathon,92
10969,2021,Center of the Nation Marathon - North Dakota,29
10970,2021,Center of the Nation Marathon - South Dakota,30
10971,2021,Center of the Nation Marathon - Wyoming,41
10972,2021,Center of the Nation Marathon - Nebraska,29
10973,2021,Center of the Nation Marathon - Colorado,23
10974,2021,Bacchus Marathon,73
10975,2021,Banff Marathon,251
10976,2021,Blackpool Marathon,195
10977,2021,Boring Marathon,63
10978,2021,Bozeman Marathon,192
10979,2021,Brighton Marathon,7154
10980,2021,Chasing the Unicorn,54
10981,2021,Erie Marathon at Presque Isle,469
10982,2021,Farnham Pilgrims' Marathon,144
10983,2021,Holland Haven Marathon,291
10984,2021,Lake Placid Marathon,138
10985,2021,Last Chance BQ.2 Grand Rapids Marathon,55
10986,2021,Mad Marathon,169
10987,2021,Med-City Marathon,218
10988,2021,Regina Queen City Marathon,144
10989,2021,RUNFEST Richmond Marathon,518
10990,2021,Skagit Flats Marathon,38
10991,2021,Sundance to Spearfish Marathon,68
10992,2021,The Tunnel Lite Marathon,308
10993,2021,Whidbey Island Marathon,101
10994,2021,Yorkshireman Off Road Marathon,138
10995,2021,Abebe Bikila Day International Peace Marathon,96
10996,2021,American Heroes Run,5
10997,2021,Big Cottonwood Marathon,760
10998,2021,Elroy Apple Dumpling Day Marathon,58
10999,2021,Fair on the Square Marathon,62
11000,2021,Hawk Hundred Marathon,40
11001,2021,Last Chance BQ.2 Chicagoland Marathon,110
11002,2021,Moose Mountain Marathon,232
11003,2021,Old Forge Marathon,116
11004,2021,Patriots' Run,19
11005,2021,Run WoodStock,42
11006,2021,Surf City Marathon (prev. Pacific Shoreline Marathon),1084
11007,2021,Wabash Trace Marathon,51
11008,2021,Northwest Series - ID 2,15
11009,2021,Northwest Series - ID,33
11010,2021,Northwest Series - WA 2,27
11011,2021,Heart of America Marathon,103
11012,2021,Northwest Series - WA,37
11013,2021,Fredericton Marathon,174
11014,2021,Glencoe Marathon,259
11015,2021,Manitoba Marathon,192
11016,2021,Minocqua No Frills Marathon,64
11017,2021,Northwest Series - OR 2,32
11018,2021,Southampton Marathon,644
11019,2021,Tupelo Marathon,76
11020,2021,East Canyon Marathon,62
11021,2021,Hamilton NightGlow Marathon,73
11022,2021,Marquette Marathon,241
11023,2021,Northwest Series - OR,32
11024,2021,Pocatello Marathon,113
11025,2021,Six-O Trail,25
11026,2021,Millennium Meadows Marathon,73
11027,2021,New England Green River Marathon,278
11028,2021,The Santa Rosa Marathon,562
11029,2021,Mesa Falls Marathon,120
11030,2021,Mt. Nebo Marathon,160
11031,2021,Nebraska State Fair Marathon,66
11032,2021,North Country Trail Run,137
11033,2021,Staunton Rocks! Marathon & Half,112
11034,2021,Sri Chinmoy Marathon (formerly Self-Transcendence Marathon),81
11035,2021,Adelaide Festival City Marathon,331
11036,2021,Big Wild Life Runs Marathon (prev. Humpy's Classic Marathon),276
11037,2021,Diablo Trail Marathon,16
11038,2021,Extraterrestrial Full Moon Midnight Marathon,58
11039,2021,LEADING LADIES' MARATHON,82
11040,2021,Pikes Peak Marathon,536
11041,2021,Mid Mountain Marathon,24
11042,2021,Run With the Horses Marathon,44
11043,2021,Wausau Marathon,122
11044,2021,Tunnel Vision Marathon,309
11045,2021,Yellowknife Marathon (formerly the Overlander Sports Marathon),8
11046,2021,Boulder Rez Marathon,81
11047,2021,Crater Lake Marathon,36
11048,2021,Med Bow Rail Marathon,42
11049,2021,Skyline Mountain Marathon,37
11050,2021,Camarillo Marathon,21
11051,2021,Humboldt Bay Marathon,20
11052,2021,Isle of Man Marathon,36
11053,2021,Olympics 2020 (Men),76
11054,2021,Aspen Backcountry Marathon,84
11055,2021,Haulin' Aspen Trail Marathon,81
11056,2021,Olympics 2020 (Women),73
11057,2021,Redwood Trail Run (Summer),12
11058,2021,Alaska Series - Day 4,14
11059,2021,Alaska Series - Day 3,23
11060,2021,Alaska Series - Day 2,17
11061,2021,Alaska Series - Day 1,21
11062,2021,Bearfest,9
11063,2021,Blister in the Sun Marathon,18
11064,2021,Townsville Marathon,137
11065,2021,Yukon River Trail Marathon,14
11066,2021,Australian Outback Marathon,61
11067,2021,Crystal Springs Summer Trail Run,22
11068,2021,Enchanted Forest,26
11069,2021,Frank Maier Marathon,41
11070,2021,Idaho Falls MAD Marathon,105
11071,2021,Jack and Jill's Downhill Marathon,427
11072,2021,Nova Scotia Marathon,109
11073,2021,The Kensington Marathon,48
11074,2021,Conquer the Canyon Race Festival,51
11075,2021,Grand Island Trail Marathon,73
11076,2021,Jack and Jill's Downhill Saturday Marathon,636
11077,2021,Deseret News Classic Marathon,287
11078,2021,Summer Camp Series - Day 5,12
11079,2021,Summer Camp Series - Day 4,12
11080,2021,Summer Camp Series - Day 3,13
11081,2021,Fairlands Valley Challenge,58
11082,2021,Goldfileds Pipeline Marathon,65
11083,2021,Shoreline Marathon,120
11084,2021,Summer Camp Series - Day 2,20
11085,2021,Eisenbahn Marathon,53
11086,2021,King Salmon Marathon,18
11087,2021,Summer Camp Series - Day 1,20
11088,2021,Heartland Series - MN,46
11089,2021,Heartland Series - WI,37
11090,2021,Heartland Series - IA,43
11091,2021,Heartland Series - IL,31
11092,2021,Heartland Series - IN,63
11093,2021,3 Marathons in 3 Days - Day 3,29
11094,2021,Big Sky Marathon,48
11095,2021,Cairns Marathon,14
